product_id,shop_id,name,category,color,fabric,size_range,price_LKR,style_tags,product_url,created_ts,popularity_score,stock_count
12.0,20.0,Tailored Soft Coats,COATS,Chocolate,Leather,XS-S,14500.0,"Party Wear, Checked, Dark Skin, Fair Skin, Monochrome",https://trendz.com/product/12,43:48.3,4.7,2.0
13.0,4.0,Layered Textured Denim Jackets,DENIM JACKETS,Blue,Leather,XS-S,11000.0,"Monochrome, Polka Dot, Tall Friendly, Business Casual, Luxury, Vintage",https://signature.com/product/13,19:36.4,2.4,11.0
14.0,12.0,Smart Oversized Joggers & Pants,JOGGERS & PANTS,White,Wool,M,4500.0,"Office Wear, Hipster, Edgy, Dark Skin, Comfy, Beach Wear, Sporty, Minimalist",https://urbancloset.com/product/14,03:42.6,1.7,36.0
15.0,19.0,Statement Edgy Utility Pants,UTILITY PANTS,Striped,Modal,XL-XXL,12000.0,"Eco-friendly, Floral, Polka Dot, Patterned, Layering, Oversized, Cold Weather",https://skylineclothing.com/product/15,45:57.9,1.3,6.0
16.0,1.0,Layered Casual Track Pants,TRACK PANTS,Chocolate,Cotton,L,3000.0,"Petite Friendly, Cottagecore, Festival, Skinny Friendly, Floral, Comfy, Formal",https://foa.com/product/16,46:39.7,1.4,9.0
17.0,20.0,Chic Comfy Joggers & Pants,JOGGERS & PANTS,Chocolate,Wool,XS-S,4000.0,"Urban, Formal, Winter, Rainy Weather, Neutral Skin, Office Wear, Patterned",https://trendz.com/product/17,33:53.2,,24.0
18.0,14.0,Soft Edgy Beach Wear,BEACH WEAR,Mint,Linen,L,,"Petite Friendly, Patterned, Hipster, Business Casual, Cold Weather, Monochrome",https://metrowear.com/product/18,09:12.2,2.7,45.0
19.0,3.0,Patterned Chic Cardigans,CARDIGANS,Black,Bamboo,XL-XXL,10000.0,"Autumn, Patterned, Checked, Dark Skin, Skinny Friendly, Cottagecore, Minimalist",https://hameedia.com/product/19,14:42.7,4.2,33.0
20.0,9.0,Heritage Minimalist Blazers,BLAZERS,Orange,,M,9500.0,,https://houseoffashion.com/product/20,,3.2,13.0
21.0,19.0,Luxury Textured Track Pants,TRACK PANTS,Blush,Modal,XL-XXL,2500.0,"Rainy Weather, Edgy, Tall Friendly, Floral, Vintage",https://skylineclothing.com/product/21,12:40.6,2.6,50.0
22.0,16.0,Camo Relaxed Shorts,SHORTS,Peach,Silk,L,3000.0,"Edgy, Autumn, Patterned, Athleisure, Streetwear, Festival, Spring, Tall Friendly",https://planetsports.com/product/22,00:46.0,1.6,24.0
23.0,18.0,Elegant Wide Leg Coats,COATS,Mint,Polyester,XL-XXL,9000.0,"Neutral Skin, Fair Skin, Petite Friendly, Layering, Hipster",https://breeze.com/product/23,52:07.6,3.4,21.0
24.0,4.0,Bright Bold Blazers,BLAZERS,Red,Wool,XL-XXL,14000.0,"Winter, Monochrome, Skinny Friendly, Rainy Weather, Dark Skin, Luxury",https://signature.com/product/24,33:35.4,3.1,23.0
25.0,2.0,Bright Oversized Chinos,CHINOS,Maroon,Denim,L,5500.0,"Office Wear, Vintage, Skinny Friendly, Slim Fit, Layering, Formal",https://incarnage.com/product/25,49:33.1,3.7,43.0
26.0,14.0,,UTILITY PANTS,Grey,Silk,XL-XXL,10000.0,"Formal, Layering, Cottagecore, Preppy, Fair Skin, Summer, Party Wear",https://metrowear.com/product/26,31:12.1,2.1,40.0
27.0,10.0,Functional Functional Oversize Tee,OVERSIZE TEE,Chocolate,Polyester,M,4000.0,"Monochrome, Petite Friendly, Cottagecore, Comfy, Floral, Tall Friendly",https://fashionbug.com/product/27,00:24.2,1.2,21.0
28.0,2.0,Wide Leg Comfy Oversize Tee,OVERSIZE TEE,Olive,Tencel,L,4000.0,"Neutral Skin, Curvy Friendly, Formal, Autumn, Office Wear",https://incarnage.com/product/28,43:03.1,1.3,18.0
29.0,4.0,Layered Casual Track Pants,TRACK PANTS,Pastel Blue,Jacquard,XL-XXL,5000.0,"Stripes, Y2K, Medium Skin, Edgy, Winter",https://signature.com/product/29,32:39.6,1.6,28.0
30.0,11.0,Functional Minimalist Chinos,CHINOS,Pastel Blue,Polyester,M,4500.0,"Neutral Skin, Tall Friendly, Polka Dot, Y2K, Rainy Weather, Hipster, Dark Skin, Luxury",https://coolguy.com/product/30,47:34.0,4.7,0.0
31.0,2.0,Luxury Heritage T-Shirts,T-SHIRTS,Polka Dot,Wool,XL-XXL,5000.0,"Petite Friendly, Preppy, Comfy, Athleisure, Winter, Y2K",https://incarnage.com/product/31,18:39.6,1.9,41.0
32.0,10.0,Structured Comfy Chinos,CHINOS,Pink,Velvet,L,4000.0,"Dark Skin, Rainy Weather, Business Casual, Medium Skin, Hipster, Edgy",https://fashionbug.com/product/32,28:33.8,2.9,33.0
33.0,22.0,Vintage Vintage Denim Jackets,DENIM JACKETS,Pastel Blue,Fleece,M,9000.0,"Comfy, Patterned, Stripes, Rainy Weather, Medium Skin, Summer",https://crossover.com/product/33,28:58.6,1.9,10.0
34.0,18.0,Textured Structured Shorts,SHORTS,Grey,Rayon,XS-S,4000.0,"Edgy, Streetwear, Urban, Beach Wear, Fair Skin, Eco-friendly, Summer",https://breeze.com/product/34,14:24.8,2.7,39.0
35.0,17.0,Chic Camo T-Shirts,T-SHIRTS,Sky Blue,Jacquard,M,3000.0,"Slim Fit, Cottagecore, Beach Wear, Fair Skin, Formal, Streetwear, Summer, Skinny Friendly",https://lifestyle.com/product/35,12:39.6,1.2,2.0
36.0,4.0,Essential Urban Shorts,SHORTS,Navy,Cotton,M,3000.0,"Urban, Stripes, Petite Friendly, Edgy, Sporty, Business Casual, Polka Dot",https://signature.com/product/36,47:18.5,2.4,22.0
37.0,18.0,Neutral Relaxed Joggers & Pants,JOGGERS & PANTS,Navy,Cotton,L,5000.0,"Office Wear, Checked, Eco-friendly, Sporty, Party Wear, Medium Skin, Business Casual",https://breeze.com/product/37,49:55.1,4.5,22.0
38.0,4.0,Statement Smart Beach Wear,BEACH WEAR,Maroon,Bamboo,XL-XXL,5500.0,"Slim Fit, Rainy Weather, Stripes, Monochrome, Formal, Summer, Oversized, Skinny Friendly",https://signature.com/product/38,44:02.8,4.0,43.0
39.0,12.0,Wide Leg Minimalist Cardigans,CARDIGANS,Tan,,XS-S,10500.0,"Cottagecore, Stripes, Streetwear, Medium Skin, Luxury, Hipster",https://urbancloset.com/product/39,34:29.0,2.6,16.0
40.0,16.0,Edgy Retro Oversize Tee,OVERSIZE TEE,Grey,,XS-S,4000.0,"Hipster, Winter, Checked, Spring, Luxury, Polka Dot, Layering, Y2K",https://planetsports.com/product/40,39:55.2,4.4,5.0
41.0,4.0,Classic Tailored T-Shirts,T-SHIRTS,Plaid,Tencel,,4500.0,"Old Money, Curvy Friendly, Formal, Travel Friendly, Fair Skin, Casual",https://signature.com/product/41,03:34.5,4.0,13.0
42.0,14.0,Luxury Classic Cardigans,CARDIGANS,Black,Corduroy,L,,"Fair Skin, Beach Wear, Office Wear, Preppy, Spring, Festival",https://metrowear.com/product/42,04:17.8,1.1,22.0
43.0,,Vintage Vintage Beach Wear,BEACH WEAR,Camouflage,Rayon,M,3000.0,"Party Wear, Skinny Friendly, Cold Weather, Hot Weather, Sporty",https://arena.com/product/43,46:25.8,2.1,25.0
44.0,10.0,Statement Relaxed Polos,POLOS,Red,Wool,XL-XXL,4500.0,"Summer, Petite Friendly, Office Wear, Patterned, Neutral Skin, Cold Weather",https://fashionbug.com/product/44,17:36.4,2.8,7.0
45.0,17.0,Relaxed Bold Chinos,CHINOS,Multi-color,Corduroy,M,4000.0,"Urban, Y2K, Travel Friendly, Hipster, Preppy, Dark Skin, Cold Weather, Business Casual",https://lifestyle.com/product/45,43:16.0,2.0,44.0
46.0,2.0,,BLAZERS,Brown,Tencel,XS-S,12000.0,"Cottagecore, Edgy, Polka Dot, Travel Friendly, Beach Wear",,45:04.3,2.3,31.0
47.0,18.0,Urban Luxury Kimono,KIMONO,Navy,Fleece,XL-XXL,12500.0,"Athleisure, Autumn, Beach Wear, Eco-friendly, Streetwear",https://breeze.com/product/47,47:54.1,4.5,
48.0,7.0,Camo Sporty Hoodies & Jackets,HOODIES & JACKETS,Maroon,Jacquard,,13000.0,"Layering, Cottagecore, Stripes, Floral, Winter, Festival",https://dresssmart.com/product/48,41:46.8,1.3,5.0
49.0,14.0,Structured Oversized Hoodies & Jackets,HOODIES & JACKETS,Red,Denim,M,10500.0,"Floral, Comfy, Tall Friendly, Luxury, Casual, Oversized",https://metrowear.com/product/49,31:52.5,1.6,13.0
50.0,14.0,Relaxed Bold Beach Wear,BEACH WEAR,Navy,Fleece,XS-S,5000.0,"Streetwear, Festival, Rainy Weather, Autumn, Tall Friendly",,15:29.6,2.2,12.0
51.0,11.0,Oversized Relaxed Sweatshirts,SWEATSHIRTS,Multi-color,Jacquard,XS-S,4000.0,"Streetwear, Curvy Friendly, Fair Skin, Oversized, Medium Skin, Athleisure, Skinny Friendly, Floral",https://coolguy.com/product/51,,4.1,4.0
52.0,18.0,Vintage Preppy Utility Pants,,Olive,Cotton,L,11500.0,"Hipster, Floral, Urban, Eco-friendly, Hot Weather, Beach Wear, Rainy Weather",,36:33.1,2.3,6.0
53.0,14.0,Urban Bright Kimono,KIMONO,Red,Tencel,L,9000.0,"Office Wear, Hot Weather, Slim Fit, Medium Skin, Monochrome",https://metrowear.com/product/53,00:05.6,3.1,22.0
54.0,14.0,Lightweight Sporty T-Shirts,T-SHIRTS,Red,Bamboo,M,5000.0,"Spring, Rainy Weather, Patterned, Travel Friendly, Medium Skin",https://metrowear.com/product/54,12:36.7,2.0,44.0
55.0,20.0,Casual Layered Coats,COATS,Mint,Rayon,L,13500.0,"Petite Friendly, Athleisure, Eco-friendly, Curvy Friendly, Y2K",https://trendz.com/product/55,19:17.0,4.4,29.0
56.0,16.0,Edgy Preppy Blazers,BLAZERS,Camouflage,Leather,L,9500.0,"Curvy Friendly, Beach Wear, Monochrome, Polka Dot, Skinny Friendly, Autumn, Party Wear",https://planetsports.com/product/56,34:41.6,4.5,35.0
57.0,15.0,Neutral Casual Cardigans,CARDIGANS,Charcoal,Silk,XL-XXL,12000.0,"Festival, Layering, Hipster, Sporty, Cottagecore, Medium Skin, Summer, Oversized",https://arena.com/product/57,59:07.5,3.8,16.0
58.0,24.0,Smart Bright Blazers,BLAZERS,Nude,Velvet,L,9500.0,,https://elitewear.com/product/58,54:29.2,1.9,3.0
59.0,24.0,,OVERSIZE TEE,Multi-color,Wool,M,3500.0,"Medium Skin, Minimalist, Neutral Skin, Slim Fit, Y2K, Patterned, Oversized, Eco-friendly",https://elitewear.com/product/59,49:08.9,2.4,45.0
60.0,15.0,Smart Retro Hoodies & Jackets,HOODIES & JACKETS,Teal,Modal,XL-XXL,10500.0,"Stripes, Luxury, Formal, Cold Weather, Monochrome",https://arena.com/product/60,21:38.1,1.8,29.0
61.0,7.0,Luxury Heritage Chinos,CHINOS,Peach,Velvet,XL-XXL,5500.0,"Medium Skin, Athleisure, Office Wear, Luxury, Hipster, Oversized, Formal, Business Casual",https://dresssmart.com/product/61,11:13.1,4.1,19.0
62.0,21.0,Urban Comfy Chinos,CHINOS,Nude,Cotton,L,7000.0,"Rainy Weather, Summer, Stripes, Tall Friendly, Dark Skin",https://elements.com/product/62,37:24.6,3.5,36.0
63.0,11.0,Preppy Casual Coats,COATS,Chocolate,Corduroy,L,12000.0,"Preppy, Summer, Rainy Weather, Slim Fit, Polka Dot, Layering, Monochrome",https://coolguy.com/product/63,08:33.4,3.6,19.0
64.0,24.0,,CHINOS,Nude,Polyester,XS-S,6500.0,"Curvy Friendly, Patterned, Tall Friendly, Polka Dot, Spring, Streetwear",https://elitewear.com/product/64,33:00.9,2.4,14.0
65.0,2.0,Soft Vintage Joggers & Pants,JOGGERS & PANTS,White,Rayon,XL-XXL,4500.0,"Sporty, Autumn, Layering, Patterned, Rainy Weather",https://incarnage.com/product/65,18:30.3,2.1,24.0
66.0,19.0,Layered Preppy Shorts,SHORTS,Tie-dye,Corduroy,M,2500.0,"Y2K, Hot Weather, Vintage, Party Wear, Cold Weather, Oversized, Sporty",https://skylineclothing.com/product/66,14:12.5,4.3,12.0
67.0,13.0,Bold Vintage Track Pants,TRACK PANTS,Tan,Cotton,XS-S,3000.0,"Luxury, Medium Skin, Patterned, Summer, Neutral Skin, Hot Weather, Slim Fit, Hipster",https://reddot.com/product/67,31:47.6,3.5,0.0
68.0,3.0,Patterned Functional Kimono,KIMONO,Camouflage,Jacquard,XS-S,14000.0,"Formal, Preppy, Curvy Friendly, Festival, Old Money",https://hameedia.com/product/68,34:54.6,4.1,8.0
69.0,12.0,Minimalist Soft Joggers & Pants,,Chocolate,Rayon,M,2500.0,"Spring, Old Money, Checked, Floral, Hot Weather, Cottagecore",https://urbancloset.com/product/69,15:07.5,3.7,49.0
70.0,9.0,Heritage Functional Blazers,BLAZERS,Coral,Wool,XL-XXL,11000.0,"Eco-friendly, Urban, Edgy, Dark Skin, Luxury, Athleisure, Stripes",https://houseoffashion.com/product/70,52:02.0,3.3,19.0
71.0,16.0,Rustic Structured Cardigans,CARDIGANS,Red,Jacquard,M,14500.0,"Petite Friendly, Polka Dot, Hot Weather, Skinny Friendly, Travel Friendly, Dark Skin, Athleisure",https://planetsports.com/product/71,,4.4,40.0
,21.0,Slim Fit Bright Coats,COATS,Pastel Blue,Wool,L,10000.0,"Sporty, Beach Wear, Hot Weather, Urban, Dark Skin, Tall Friendly",https://elements.com/product/72,20:47.2,4.9,4.0
73.0,10.0,Functional Urban Cardigans,CARDIGANS,Grey,Linen,,8000.0,"Vintage, Sporty, Layering, Comfy, Skinny Friendly, Summer, Eco-friendly",https://fashionbug.com/product/73,37:16.9,2.1,35.0
74.0,11.0,Edgy Structured Beach Wear,BEACH WEAR,Sky Blue,Denim,L,5500.0,"Petite Friendly, Formal, Old Money, Spring, Patterned, Edgy, Layering, Autumn",https://coolguy.com/product/74,27:24.6,2.4,30.0
75.0,23.0,Vintage Neutral Kimono,,Brown,Jacquard,M,,"Hipster, Spring, Skinny Friendly, Beach Wear, Hot Weather, Tall Friendly, Business Casual",https://voguestreet.com/product/75,33:11.3,3.6,46.0
76.0,15.0,Retro Classic Coats,COATS,,Fleece,XS-S,12500.0,"Festival, Business Casual, Party Wear, Office Wear, Winter, Rainy Weather",https://arena.com/product/76,20:41.3,3.6,40.0
77.0,17.0,Casual Structured Polos,POLOS,Green,Denim,L,2500.0,"Neutral Skin, Oversized, Curvy Friendly, Monochrome, Old Money, Urban, Preppy",https://lifestyle.com/product/77,24:38.4,2.3,34.0
78.0,23.0,Rustic Elegant Beach Wear,BEACH WEAR,,Fleece,L,4000.0,"Luxury, Dark Skin, Fair Skin, Casual, Travel Friendly, Business Casual",https://voguestreet.com/product/78,03:26.0,4.9,49.0
79.0,1.0,Soft Lightweight Beach Wear,BEACH WEAR,Peach,Polyester,XS-S,5000.0,"Party Wear, Layering, Minimalist, Streetwear, Urban, Hipster",https://foa.com/product/79,24:14.3,3.6,10.0
80.0,14.0,Bold Tailored Shorts,SHORTS,Blue,Modal,L,4500.0,"Monochrome, Vintage, Autumn, Business Casual, Summer, Floral, Checked",https://metrowear.com/product/80,30:06.5,1.2,44.0
81.0,19.0,Statement Smart Kimono,KIMONO,Pastel Green,Linen,M,11000.0,"Cottagecore, Vintage, Skinny Friendly, Dark Skin, Streetwear, Fair Skin, Stripes, Patterned",https://skylineclothing.com/product/81,12:16.2,2.8,36.0
82.0,17.0,Tailored Heritage Chinos,CHINOS,Navy,Bamboo,XS-S,,"Monochrome, Winter, Streetwear, Y2K, Floral, Travel Friendly, Tall Friendly, Minimalist",https://lifestyle.com/product/82,00:24.4,2.7,3.0
,5.0,Classic Slim Fit Kimono,KIMONO,Striped,Modal,L,8000.0,"Business Casual, Oversized, Layering, Spring, Minimalist",https://odel.com/product/83,10:34.1,4.2,17.0
84.0,8.0,Layered Tailored Beach Wear,BEACH WEAR,Red,Linen,XL-XXL,6000.0,"Athleisure, Office Wear, Monochrome, Oversized, Hot Weather, Autumn, Y2K, Vintage",https://casualcorner.com/product/84,06:54.9,3.5,28.0
,9.0,Statement Vintage Denim Jackets,DENIM JACKETS,Green,Tencel,M,12500.0,"Beach Wear, Oversized, Sporty, Hipster, Polka Dot",,00:37.3,2.4,2.0
86.0,22.0,Relaxed Neutral Track Pants,TRACK PANTS,Black,Denim,XL-XXL,2500.0,"Patterned, Medium Skin, Travel Friendly, Cold Weather, Autumn, Spring, Business Casual, Edgy",https://crossover.com/product/86,22:06.8,2.0,15.0
87.0,19.0,Trendy Smart Polos,POLOS,Tan,Tencel,M,2500.0,"Travel Friendly, Luxury, Cottagecore, Eco-friendly, Minimalist, Tall Friendly",https://skylineclothing.com/product/87,26:44.4,3.4,23.0
88.0,20.0,Camo Sporty Kimono,KIMONO,Charcoal,Modal,XL-XXL,8000.0,"Stripes, Spring, Hipster, Checked, Party Wear, Polka Dot, Floral, Rainy Weather",https://trendz.com/product/88,31:10.9,4.9,5.0
89.0,23.0,Sporty Neutral Hoodies & Jackets,HOODIES & JACKETS,Camouflage,Rayon,XL-XXL,15000.0,"Formal, Stripes, Curvy Friendly, Monochrome, Medium Skin, Urban",,32:58.8,5.0,44.0
90.0,11.0,Wide Leg Smart Utility Pants,UTILITY PANTS,Red,Velvet,M,15000.0,"Neutral Skin, Checked, Curvy Friendly, Medium Skin, Layering",https://coolguy.com/product/90,29:22.1,2.6,46.0
91.0,1.0,Camo Retro Chinos,CHINOS,Mustard,Rayon,L,4000.0,"Tall Friendly, Slim Fit, Winter, Floral, Vintage, Minimalist",https://foa.com/product/91,07:05.7,3.1,33.0
92.0,6.0,Retro Lightweight Tanks,TANKS,Charcoal,Jacquard,M,3500.0,"Slim Fit, Festival, Hot Weather, Preppy, Checked",https://arpico.com/product/92,47:27.5,1.6,30.0
,4.0,Textured Structured Beach Wear,BEACH WEAR,Polka Dot,Corduroy,XL-XXL,5500.0,"Cottagecore, Rainy Weather, Petite Friendly, Medium Skin, Autumn, Festival, Fair Skin, Winter",,,1.8,50.0
94.0,12.0,Smart Urban Tanks,TANKS,Grey,Modal,XS-S,3000.0,"Hot Weather, Winter, Streetwear, Vintage, Floral",https://urbancloset.com/product/94,17:41.1,1.9,24.0
95.0,8.0,Modern Tailored T-Shirts,T-SHIRTS,Nude,Leather,XL-XXL,2500.0,"Luxury, Oversized, Tall Friendly, Formal, Monochrome, Spring, Skinny Friendly",https://casualcorner.com/product/95,18:13.3,5.0,26.0
96.0,9.0,Bold Minimalist Blazers,BLAZERS,Orange,Velvet,L,10500.0,"Beach Wear, Formal, Edgy, Preppy, Stripes, Cottagecore",https://houseoffashion.com/product/96,26:58.6,3.0,23.0
97.0,14.0,Minimalist Layered Joggers & Pants,JOGGERS & PANTS,Teal,Jacquard,M,3000.0,"Hipster, Stripes, Formal, Athleisure, Neutral Skin, Old Money",https://metrowear.com/product/97,24:18.3,4.3,44.0
,10.0,Textured Soft Oversize Tee,OVERSIZE TEE,Olive,Tencel,XL-XXL,4500.0,,https://fashionbug.com/product/98,12:46.5,,28.0
99.0,20.0,Bright Trendy Blazers,BLAZERS,Brown,Fleece,M,14500.0,"Medium Skin, Old Money, Comfy, Beach Wear, Y2K, Skinny Friendly",https://trendz.com/product/99,56:01.8,4.3,20.0
100.0,19.0,Functional Minimalist Kimono,KIMONO,Orange,Fleece,XS-S,12500.0,"Skinny Friendly, Summer, Tall Friendly, Cottagecore, Streetwear",https://skylineclothing.com/product/100,05:00.9,3.6,8.0
101.0,7.0,Layered Soft Kimono,KIMONO,Plaid,Rayon,L,8000.0,"Petite Friendly, Tall Friendly, Spring, Layering, Winter, Sporty, Minimalist",https://dresssmart.com/product/101,45:12.0,1.2,35.0
102.0,22.0,Statement Elegant Cardigans,CARDIGANS,Navy,Modal,M,10000.0,"Medium Skin, Urban, Checked, Hot Weather, Luxury, Minimalist",https://crossover.com/product/102,09:20.9,1.2,29.0
103.0,22.0,Retro Oversized Sweatshirts,SWEATSHIRTS,Blue,Linen,XS-S,,"Formal, Floral, Checked, Summer, Eco-friendly, Preppy",https://crossover.com/product/103,53:33.9,2.9,9.0
104.0,21.0,Structured Wide Leg Oversize Tee,OVERSIZE TEE,Blue,Leather,XL-XXL,4000.0,"Rainy Weather, Party Wear, Patterned, Edgy, Urban, Comfy, Monochrome",https://elements.com/product/104,21:36.7,3.8,50.0
105.0,15.0,Neutral Preppy Track Pants,TRACK PANTS,Plaid,Bamboo,M,3500.0,,https://arena.com/product/105,18:10.4,1.0,39.0
106.0,24.0,Preppy Functional Hoodies & Jackets,HOODIES & JACKETS,Pastel Pink,Silk,L,9000.0,"Curvy Friendly, Fair Skin, Comfy, Party Wear, Luxury, Slim Fit, Floral, Medium Skin",https://elitewear.com/product/106,13:55.1,3.2,6.0
107.0,23.0,Patterned Minimalist Tanks,TANKS,Checked,Bamboo,,4000.0,"Edgy, Urban, Checked, Preppy, Cold Weather, Eco-friendly, Floral, Winter",https://voguestreet.com/product/107,26:05.2,2.9,11.0
108.0,19.0,Edgy Luxury Denim Jackets,DENIM JACKETS,Sky Blue,Fleece,M,11000.0,"Y2K, Formal, Urban, Stripes, Layering, Minimalist, Spring",https://skylineclothing.com/product/108,53:01.6,1.5,4.0
109.0,7.0,Bold Chic Oversize Tee,OVERSIZE TEE,Sky Blue,Polyester,XL-XXL,3000.0,"Urban, Office Wear, Checked, Comfy, Oversized, Slim Fit, Monochrome, Dark Skin",https://dresssmart.com/product/109,07:13.6,1.7,11.0
110.0,18.0,Bold Preppy Chinos,CHINOS,Brown,Rayon,XS-S,6000.0,"Dark Skin, Medium Skin, Autumn, Eco-friendly, Petite Friendly",https://breeze.com/product/110,49:09.7,4.2,27.0
111.0,2.0,Essential Edgy Coats,COATS,Striped,Rayon,L,9500.0,"Rainy Weather, Polka Dot, Comfy, Neutral Skin, Minimalist, Checked, Patterned, Hipster",https://incarnage.com/product/111,55:58.1,4.5,10.0
112.0,1.0,Patterned Essential Tanks,TANKS,Tie-dye,Jacquard,XL-XXL,5000.0,"Business Casual, Fair Skin, Medium Skin, Monochrome, Casual",https://foa.com/product/112,53:41.3,1.3,48.0
113.0,11.0,Comfy Wide Leg Beach Wear,BEACH WEAR,Red,Bamboo,XS-S,5000.0,"Skinny Friendly, Urban, Y2K, Patterned, Tall Friendly, Stripes, Medium Skin, Party Wear",https://coolguy.com/product/113,01:29.3,1.1,28.0
114.0,16.0,Camo Slim Fit Denim Jackets,DENIM JACKETS,Blush,Modal,L,12500.0,"Sporty, Streetwear, Dark Skin, Preppy, Slim Fit",https://planetsports.com/product/114,48:20.9,3.9,27.0
115.0,21.0,Camo Edgy Sweatshirts,SWEATSHIRTS,Orange,Tencel,XS-S,5000.0,"Luxury, Urban, Monochrome, Old Money, Checked, Oversized, Dark Skin, Rainy Weather",https://elements.com/product/115,46:24.5,4.1,14.0
116.0,1.0,Elegant Retro Tanks,TANKS,Multi-color,Velvet,XL-XXL,3500.0,"Edgy, Neutral Skin, Summer, Stripes, Business Casual, Cold Weather, Office Wear",,45:25.9,2.5,16.0
117.0,20.0,Minimalist Dynamic Cardigans,CARDIGANS,Pink,Polyester,XL-XXL,11500.0,"Hipster, Minimalist, Business Casual, Rainy Weather, Winter, Preppy",https://trendz.com/product/117,18:10.6,1.4,48.0
118.0,7.0,Soft Statement Utility Pants,UTILITY PANTS,Teal,Modal,XS-S,12500.0,,https://dresssmart.com/product/118,12:23.7,1.1,18.0
119.0,5.0,Minimalist Essential Oversize Tee,OVERSIZE TEE,Pastel Blue,Corduroy,M,3500.0,"Fair Skin, Patterned, Festival, Spring, Sporty",https://odel.com/product/119,02:32.8,1.1,44.0
120.0,11.0,Minimalist Casual Cardigans,CARDIGANS,Tan,Velvet,L,8000.0,"Office Wear, Luxury, Athleisure, Tall Friendly, Winter, Medium Skin, Floral",https://coolguy.com/product/120,59:38.7,1.4,38.0
121.0,16.0,Retro Slim Fit Polos,POLOS,Yellow,Corduroy,L,3500.0,"Athleisure, Streetwear, Hot Weather, Neutral Skin, Oversized, Casual, Business Casual, Old Money",https://planetsports.com/product/121,34:05.1,1.7,
122.0,7.0,Sporty Smart Coats,COATS,Olive,Denim,M,11500.0,"Neutral Skin, Layering, Festival, Sporty, Urban, Curvy Friendly, Beach Wear",https://dresssmart.com/product/122,29:20.0,2.7,13.0
123.0,1.0,Statement Statement Joggers & Pants,JOGGERS & PANTS,Green,Jacquard,XS-S,3000.0,"Office Wear, Summer, Stripes, Y2K, Sporty, Luxury, Dark Skin, Cold Weather",https://foa.com/product/123,11:14.1,1.9,28.0
124.0,,Relaxed Essential Shorts,SHORTS,Camouflage,Jacquard,XS-S,4000.0,"Streetwear, Casual, Office Wear, Beach Wear, Summer, Athleisure, Autumn, Edgy",https://reddot.com/product/124,23:35.2,1.6,17.0
125.0,18.0,Structured Wide Leg Coats,COATS,Maroon,Jacquard,L,9500.0,"Petite Friendly, Dark Skin, Winter, Stripes, Curvy Friendly, Eco-friendly",https://breeze.com/product/125,50:00.8,,40.0
